time,temperature_2m,relative_humidity_2m,apparent_temperature,wind_speed_10m,shortwave_radiation,city,latitude,longitude,elevation_m,ndvi,built_up_fraction,land_surface_temperature_c,risk_score_target,risk_category_target
2025-04-04 14:00:00,26.6,27,24.5,11.9,660.0,samarkand,39.6542,66.9597,702,0.28,0.51,32.300000000000004,20.6,Moderate
2025-04-05 14:00:00,20.5,66,20.7,6.4,332.0,samarkand,39.6542,66.9597,702,0.28,0.51,26.2,22.0,Moderate
2025-04-06 14:00:00,24.9,50,25.9,1.6,478.0,samarkand,39.6542,66.9597,702,0.28,0.51,30.599999999999998,24.7,Moderate
2025-04-07 14:00:00,26.6,26,24.6,8.6,618.0,samarkand,39.6542,66.9597,702,0.28,0.51,32.300000000000004,21.4,Moderate
2025-04-08 14:00:00,25.2,39,25.4,7.9,788.0,samarkand,39.6542,66.9597,702,0.28,0.51,30.9,23.6,Moderate
2025-04-09 14:00:00,19.2,54,17.6,10.3,297.0,samarkand,39.6542,66.9597,702,0.28,0.51,24.9,17.7,Safe
2025-04-10 14:00:00,24.0,41,24.6,7.0,815.0,samarkand,39.6542,66.9597,702,0.28,0.51,29.7,22.3,Moderate
2025-04-11 14:00:00,26.2,30,26.9,2.8,837.0,samarkand,39.6542,66.9597,702,0.28,0.51,31.9,27.7,Moderate
2025-04-12 14:00:00,27.4,31,27.5,7.2,804.0,samarkand,39.6542,66.9597,702,0.28,0.51,33.1,28.5,Moderate
2025-04-13 14:00:00,24.4,48,23.7,13.9,654.0,samarkand,39.6542,66.9597,702,0.28,0.51,30.099999999999998,19.7,Safe
2025-04-14 14:00:00,26.3,35,26.3,6.3,721.0,samarkand,39.6542,66.9597,702,0.28,0.51,32.0,25.5,Moderate
2025-04-15 14:00:00,25.4,38,24.1,10.1,572.0,samarkand,39.6542,66.9597,702,0.28,0.51,31.099999999999998,19.9,Safe
2025-04-16 14:00:00,22.7,45,22.5,10.7,789.0,samarkand,39.6542,66.9597,702,0.28,0.51,28.4,21.3,Moderate
2025-04-17 14:00:00,21.1,51,18.6,18.3,456.0,samarkand,39.6542,66.9597,702,0.28,0.51,26.8,15.7,Safe
2025-04-18 14:00:00,15.1,49,12.6,7.8,389.0,samarkand,39.6542,66.9597,702,0.28,0.51,20.8,18.7,Safe
2025-04-19 14:00:00,11.5,69,10.1,2.3,275.0,samarkand,39.6542,66.9597,702,0.28,0.51,17.2,23.6,Moderate
2025-04-20 14:00:00,17.5,35,15.8,8.4,783.0,samarkand,39.6542,66.9597,702,0.28,0.51,23.2,20.2,Moderate
2025-04-21 14:00:00,18.1,43,17.9,4.3,791.0,samarkand,39.6542,66.9597,702,0.28,0.51,23.8,23.5,Moderate
2025-04-22 14:00:00,20.3,40,20.8,2.5,822.0,samarkand,39.6542,66.9597,702,0.28,0.51,26.0,24.0,Moderate
2025-04-23 14:00:00,22.6,29,22.9,1.3,831.0,samarkand,39.6542,66.9597,702,0.28,0.51,28.3,22.3,Moderate
2025-04-24 14:00:00,25.5,24,25.9,1.1,854.0,samarkand,39.6542,66.9597,702,0.28,0.51,31.2,26.0,Moderate
2025-04-25 14:00:00,27.7,16,26.2,5.6,787.0,samarkand,39.6542,66.9597,702,0.28,0.51,33.4,27.7,Moderate
2025-04-26 14:00:00,30.2,17,30.1,2.1,848.0,samarkand,39.6542,66.9597,702,0.28,0.51,35.9,38.4,Moderate
2025-04-27 14:00:00,32.5,20,31.9,9.8,851.0,samarkand,39.6542,66.9597,702,0.28,0.51,38.2,41.2,High
2025-04-28 14:00:00,35.4,14,34.1,9.6,814.0,samarkand,39.6542,66.9597,702,0.28,0.51,41.1,48.1,High
2025-04-29 14:00:00,28.9,28,27.7,15.9,846.0,samarkand,39.6542,66.9597,702,0.28,0.51,34.6,28.0,Moderate
2025-04-30 14:00:00,28.3,32,29.6,3.3,842.0,samarkand,39.6542,66.9597,702,0.28,0.51,34.0,34.5,Moderate
2025-05-01 14:00:00,27.6,35,28.3,7.2,805.0,samarkand,39.6542,66.9597,702,0.28,0.51,33.300000000000004,30.5,Moderate
2025-05-02 14:00:00,27.9,33,27.4,10.9,718.0,samarkand,39.6542,66.9597,702,0.28,0.51,33.6,27.1,Moderate
2025-05-03 14:00:00,30.1,24,29.3,13.3,879.0,samarkand,39.6542,66.9597,702,0.28,0.51,35.800000000000004,33.2,Moderate
2025-05-04 14:00:00,32.3,15,31.0,10.4,890.0,samarkand,39.6542,66.9597,702,0.28,0.51,38.0,40.0,High
2025-05-05 14:00:00,33.0,8,29.5,16.6,903.0,samarkand,39.6542,66.9597,702,0.28,0.51,38.7,37.2,Moderate
2025-05-06 14:00:00,34.5,13,34.4,4.1,885.0,samarkand,39.6542,66.9597,702,0.28,0.51,40.2,50.0,High
2025-05-07 14:00:00,36.5,12,34.2,15.3,870.0,samarkand,39.6542,66.9597,702,0.28,0.51,42.2,48.4,High
2025-05-08 14:00:00,29.1,26,26.7,17.7,701.0,samarkand,39.6542,66.9597,702,0.28,0.51,34.800000000000004,24.8,Moderate
2025-05-09 14:00:00,26.4,27,24.6,15.9,871.0,samarkand,39.6542,66.9597,702,0.28,0.51,32.1,21.1,Moderate
2025-05-10 14:00:00,29.7,23,30.0,1.3,769.0,samarkand,39.6542,66.9597,702,0.28,0.51,35.4,36.6,Moderate
2025-05-11 14:00:00,28.9,21,26.6,18.0,887.0,samarkand,39.6542,66.9597,702,0.28,0.51,34.6,26.4,Moderate
2025-05-12 14:00:00,31.5,15,29.1,3.7,473.0,samarkand,39.6542,66.9597,702,0.28,0.51,37.2,34.5,Moderate
2025-05-13 14:00:00,34.3,13,33.3,7.6,891.0,samarkand,39.6542,66.9597,702,0.28,0.51,40.0,47.1,High
2025-05-14 14:00:00,35.9,11,34.9,6.5,887.0,samarkand,39.6542,66.9597,702,0.28,0.51,41.6,51.9,High
2025-05-15 14:00:00,38.1,8,37.4,3.2,902.0,samarkand,39.6542,66.9597,702,0.28,0.51,43.800000000000004,59.9,High
2025-05-16 14:00:00,38.7,6,36.6,9.6,926.0,samarkand,39.6542,66.9597,702,0.28,0.51,44.400000000000006,57.7,High
2025-05-17 14:00:00,35.3,17,34.5,12.1,884.0,samarkand,39.6542,66.9597,702,0.28,0.51,41.0,48.2,High
2025-05-18 14:00:00,26.8,24,25.4,13.8,904.0,samarkand,39.6542,66.9597,702,0.28,0.51,32.5,23.4,Moderate
2025-05-19 14:00:00,29.9,26,30.7,5.8,889.0,samarkand,39.6542,66.9597,702,0.28,0.51,35.6,37.5,Moderate
2025-05-20 14:00:00,32.1,16,30.1,15.1,905.0,samarkand,39.6542,66.9597,702,0.28,0.51,37.800000000000004,37.0,Moderate
2025-05-21 14:00:00,36.4,11,36.3,3.0,901.0,samarkand,39.6542,66.9597,702,0.28,0.51,42.1,55.9,High
2025-05-22 14:00:00,37.0,11,35.1,13.6,893.0,samarkand,39.6542,66.9597,702,0.28,0.51,42.7,51.2,High
2025-05-23 14:00:00,32.0,20,30.2,16.1,866.0,samarkand,39.6542,66.9597,702,0.28,0.51,37.7,36.1,Moderate
2025-05-24 14:00:00,29.6,18,29.0,8.0,916.0,samarkand,39.6542,66.9597,702,0.28,0.51,35.300000000000004,34.6,Moderate
2025-05-25 14:00:00,33.0,16,32.4,7.3,881.0,samarkand,39.6542,66.9597,702,0.28,0.51,38.7,43.9,High
2025-05-26 14:00:00,29.7,20,27.9,14.9,889.0,samarkand,39.6542,66.9597,702,0.28,0.51,35.4,30.4,Moderate
2025-05-27 14:00:00,19.9,61,19.0,10.1,301.0,samarkand,39.6542,66.9597,702,0.28,0.51,25.599999999999998,19.2,Safe
2025-05-28 14:00:00,25.3,33,25.1,8.2,831.0,samarkand,39.6542,66.9597,702,0.28,0.51,31.0,22.6,Moderate
2025-05-29 14:00:00,25.3,21,21.5,18.2,701.0,samarkand,39.6542,66.9597,702,0.28,0.51,31.0,16.4,Safe
2025-05-30 14:00:00,23.1,33,21.0,10.3,635.0,samarkand,39.6542,66.9597,702,0.28,0.51,28.8,17.3,Safe
2025-05-31 14:00:00,27.6,23,27.7,5.5,900.0,samarkand,39.6542,66.9597,702,0.28,0.51,33.300000000000004,30.6,Moderate
2025-06-01 14:00:00,29.8,19,29.0,9.7,914.0,samarkand,39.6542,66.9597,702,0.28,0.51,35.5,34.2,Moderate
2025-06-02 14:00:00,31.0,12,28.7,13.4,933.0,samarkand,39.6542,66.9597,702,0.28,0.51,36.7,34.6,Moderate
2025-06-03 14:00:00,31.9,11,29.4,14.5,936.0,samarkand,39.6542,66.9597,702,0.28,0.51,37.6,36.5,Moderate
2025-06-04 14:00:00,35.7,9,34.8,6.0,928.0,samarkand,39.6542,66.9597,702,0.28,0.51,41.400000000000006,52.1,High
2025-06-05 14:00:00,37.8,7,35.1,13.1,872.0,samarkand,39.6542,66.9597,702,0.28,0.51,43.5,52.5,High
2025-06-06 14:00:00,23.9,46,21.8,17.5,486.0,samarkand,39.6542,66.9597,702,0.28,0.51,29.599999999999998,15.4,Safe
2025-06-07 14:00:00,29.9,25,30.0,8.1,883.0,samarkand,39.6542,66.9597,702,0.28,0.51,35.6,35.8,Moderate
2025-06-08 14:00:00,32.3,24,32.0,10.6,798.0,samarkand,39.6542,66.9597,702,0.28,0.51,38.0,40.0,High
2025-06-09 14:00:00,28.7,40,30.3,7.7,796.0,samarkand,39.6542,66.9597,702,0.28,0.51,34.4,35.3,Moderate
2025-06-10 14:00:00,31.1,28,33.2,1.7,873.0,samarkand,39.6542,66.9597,702,0.28,0.51,36.800000000000004,43.7,High
2025-06-11 14:00:00,30.8,21,30.4,7.1,827.0,samarkand,39.6542,66.9597,702,0.28,0.51,36.5,37.5,Moderate
2025-06-12 14:00:00,28.5,32,28.5,1.3,560.0,samarkand,39.6542,66.9597,702,0.28,0.51,34.2,30.9,Moderate
2025-06-13 14:00:00,33.0,21,32.3,11.5,847.0,samarkand,39.6542,66.9597,702,0.28,0.51,38.7,41.7,High
2025-06-14 14:00:00,33.3,17,31.5,17.1,913.0,samarkand,39.6542,66.9597,702,0.28,0.51,39.0,39.8,Moderate
2025-06-15 14:00:00,34.8,15,33.1,14.8,921.0,samarkand,39.6542,66.9597,702,0.28,0.51,40.5,45.1,High
2025-06-16 14:00:00,37.1,15,36.4,11.3,891.0,samarkand,39.6542,66.9597,702,0.28,0.51,42.800000000000004,53.7,High
2025-06-17 14:00:00,38.3,12,37.6,9.4,913.0,samarkand,39.6542,66.9597,702,0.28,0.51,44.0,58.1,High
2025-06-18 14:00:00,40.6,8,39.7,7.3,927.0,samarkand,39.6542,66.9597,702,0.28,0.51,46.300000000000004,65.2,Very High
2025-06-19 14:00:00,36.2,20,36.9,8.3,898.0,samarkand,39.6542,66.9597,702,0.28,0.51,41.900000000000006,54.1,High
2025-06-20 14:00:00,34.8,17,34.7,7.7,879.0,samarkand,39.6542,66.9597,702,0.28,0.51,40.5,49.3,High
2025-06-21 14:00:00,35.9,19,35.2,15.7,909.0,samarkand,39.6542,66.9597,702,0.28,0.51,41.6,48.8,High
2025-06-22 14:00:00,37.4,11,36.7,7.5,925.0,samarkand,39.6542,66.9597,702,0.28,0.51,43.1,56.5,High
2025-06-23 14:00:00,37.9,9,35.5,14.7,931.0,samarkand,39.6542,66.9597,702,0.28,0.51,43.6,53.1,High
2025-06-24 14:00:00,40.8,7,39.0,10.8,930.0,samarkand,39.6542,66.9597,702,0.28,0.51,46.5,63.4,Very High
2025-06-25 14:00:00,38.3,14,38.7,6.5,911.0,samarkand,39.6542,66.9597,702,0.28,0.51,44.0,60.4,Very High
2025-06-26 14:00:00,32.9,21,32.8,9.6,889.0,samarkand,39.6542,66.9597,702,0.28,0.51,38.6,43.3,High
2025-06-27 14:00:00,33.7,19,34.0,7.4,922.0,samarkand,39.6542,66.9597,702,0.28,0.51,39.400000000000006,47.3,High
2025-06-28 14:00:00,35.0,11,33.2,12.5,932.0,samarkand,39.6542,66.9597,702,0.28,0.51,40.7,46.6,High
2025-06-29 14:00:00,34.6,12,33.5,9.0,928.0,samarkand,39.6542,66.9597,702,0.28,0.51,40.300000000000004,47.6,High
2025-06-30 14:00:00,36.2,11,35.1,9.0,933.0,samarkand,39.6542,66.9597,702,0.28,0.51,41.900000000000006,52.2,High
2025-07-01 14:00:00,38.0,12,38.0,4.6,914.0,samarkand,39.6542,66.9597,702,0.28,0.51,43.7,59.9,High
2025-07-02 14:00:00,38.2,10,37.0,9.2,920.0,samarkand,39.6542,66.9597,702,0.28,0.51,43.900000000000006,57.4,High
2025-07-03 14:00:00,39.5,9,37.9,12.7,937.0,samarkand,39.6542,66.9597,702,0.28,0.51,45.2,59.3,High
2025-07-04 14:00:00,42.9,8,41.3,12.9,921.0,samarkand,39.6542,66.9597,702,0.28,0.51,48.6,68.5,Very High
2025-07-05 14:00:00,39.3,12,37.6,16.4,916.0,samarkand,39.6542,66.9597,702,0.28,0.51,45.0,57.0,High
2025-07-06 14:00:00,38.0,11,36.2,13.8,920.0,samarkand,39.6542,66.9597,702,0.28,0.51,43.7,54.3,High
2025-07-07 14:00:00,37.2,10,34.8,15.6,921.0,samarkand,39.6542,66.9597,702,0.28,0.51,42.900000000000006,50.7,High
2025-07-08 14:00:00,36.1,13,34.4,12.5,845.0,samarkand,39.6542,66.9597,702,0.28,0.51,41.800000000000004,48.8,High
2025-07-09 14:00:00,36.0,14,34.9,11.9,910.0,samarkand,39.6542,66.9597,702,0.28,0.51,41.7,50.2,High
2025-07-10 14:00:00,33.4,10,32.7,4.2,933.0,samarkand,39.6542,66.9597,702,0.28,0.51,39.1,46.7,High
2025-07-11 14:00:00,31.4,17,29.8,14.0,929.0,samarkand,39.6542,66.9597,702,0.28,0.51,37.1,36.2,Moderate
2025-07-12 14:00:00,35.8,14,35.7,5.7,911.0,samarkand,39.6542,66.9597,702,0.28,0.51,41.5,53.2,High
2025-07-13 14:00:00,36.5,13,36.7,4.0,920.0,samarkand,39.6542,66.9597,702,0.28,0.51,42.2,56.3,High
2025-07-14 14:00:00,36.8,11,35.6,10.1,915.0,samarkand,39.6542,66.9597,702,0.28,0.51,42.5,53.1,High
2025-07-15 14:00:00,35.6,13,34.4,11.0,910.0,samarkand,39.6542,66.9597,702,0.28,0.51,41.300000000000004,49.3,High
2025-07-16 14:00:00,37.1,11,36.6,6.2,913.0,samarkand,39.6542,66.9597,702,0.28,0.51,42.800000000000004,56.2,High
2025-07-17 14:00:00,36.6,16,34.9,18.2,907.0,samarkand,39.6542,66.9597,702,0.28,0.51,42.300000000000004,48.6,High
2025-07-18 14:00:00,39.2,10,37.8,11.8,914.0,samarkand,39.6542,66.9597,702,0.28,0.51,44.900000000000006,58.8,High
2025-07-19 14:00:00,39.7,10,36.9,18.8,913.0,samarkand,39.6542,66.9597,702,0.28,0.51,45.400000000000006,55.8,High
2025-07-20 14:00:00,40.1,11,38.0,17.1,907.0,samarkand,39.6542,66.9597,702,0.28,0.51,45.800000000000004,58.4,High
2025-07-21 14:00:00,39.3,15,38.1,16.3,896.0,samarkand,39.6542,66.9597,702,0.28,0.51,45.0,57.3,High
2025-07-22 14:00:00,40.7,12,40.5,8.1,898.0,samarkand,39.6542,66.9597,702,0.28,0.51,46.400000000000006,65.6,Very High
2025-07-23 14:00:00,41.4,10,40.4,9.6,910.0,samarkand,39.6542,66.9597,702,0.28,0.51,47.1,66.2,Very High
2025-07-24 14:00:00,39.3,7,37.0,12.7,929.0,samarkand,39.6542,66.9597,702,0.28,0.51,45.0,57.9,High
2025-07-25 14:00:00,38.9,8,36.7,13.2,918.0,samarkand,39.6542,66.9597,702,0.28,0.51,44.6,56.6,High
2025-07-26 14:00:00,38.3,11,37.2,9.8,902.0,samarkand,39.6542,66.9597,702,0.28,0.51,44.0,57.3,High
2025-07-27 14:00:00,34.1,21,34.6,6.7,855.0,samarkand,39.6542,66.9597,702,0.28,0.51,39.800000000000004,48.1,High
2025-07-28 14:00:00,33.7,18,31.0,19.3,764.0,samarkand,39.6542,66.9597,702,0.28,0.51,39.400000000000006,37.4,Moderate
2025-07-29 14:00:00,34.6,15,34.3,7.4,895.0,samarkand,39.6542,66.9597,702,0.28,0.51,40.300000000000004,48.8,High
2025-07-30 14:00:00,35.9,17,34.2,17.6,872.0,samarkand,39.6542,66.9597,702,0.28,0.51,41.6,46.5,High
2025-07-31 14:00:00,34.0,16,32.9,12.0,897.0,samarkand,39.6542,66.9597,702,0.28,0.51,39.7,44.4,High
2025-08-01 14:00:00,33.3,16,30.2,22.0,895.0,samarkand,39.6542,66.9597,702,0.28,0.51,39.0,36.2,Moderate
2025-08-02 14:00:00,33.0,21,33.5,6.7,888.0,samarkand,39.6542,66.9597,702,0.28,0.51,38.7,45.4,High
2025-08-03 14:00:00,33.4,20,33.7,7.1,887.0,samarkand,39.6542,66.9597,702,0.28,0.51,39.1,46.2,High
2025-08-04 14:00:00,34.6,18,34.6,8.4,880.0,samarkand,39.6542,66.9597,702,0.28,0.51,40.300000000000004,48.6,High
2025-08-05 14:00:00,33.8,18,32.7,13.3,884.0,samarkand,39.6542,66.9597,702,0.28,0.51,39.5,43.2,High
2025-08-06 14:00:00,34.8,16,34.7,6.7,885.0,samarkand,39.6542,66.9597,702,0.28,0.51,40.5,49.8,High
2025-08-07 14:00:00,36.2,11,34.9,9.2,889.0,samarkand,39.6542,66.9597,702,0.28,0.51,41.900000000000006,51.3,High
2025-08-08 14:00:00,35.6,10,34.0,9.0,890.0,samarkand,39.6542,66.9597,702,0.28,0.51,41.300000000000004,49.4,High
2025-08-09 14:00:00,37.1,11,35.5,11.7,884.0,samarkand,39.6542,66.9597,702,0.28,0.51,42.800000000000004,52.5,High
2025-08-10 14:00:00,37.8,11,35.9,13.0,882.0,samarkand,39.6542,66.9597,702,0.28,0.51,43.5,53.5,High
2025-08-11 14:00:00,38.3,14,37.3,12.6,869.0,samarkand,39.6542,66.9597,702,0.28,0.51,44.0,55.9,High
2025-08-12 14:00:00,36.2,20,36.0,12.6,855.0,samarkand,39.6542,66.9597,702,0.28,0.51,41.900000000000006,50.8,High
2025-08-13 14:00:00,34.5,15,33.4,10.4,868.0,samarkand,39.6542,66.9597,702,0.28,0.51,40.2,46.1,High
2025-08-14 14:00:00,34.9,16,34.3,9.1,860.0,samarkand,39.6542,66.9597,702,0.28,0.51,40.6,48.2,High
2025-08-15 14:00:00,33.3,16,32.3,9.4,867.0,samarkand,39.6542,66.9597,702,0.28,0.51,39.0,43.3,High
2025-08-16 14:00:00,32.7,13,30.2,14.1,868.0,samarkand,39.6542,66.9597,702,0.28,0.51,38.400000000000006,38.1,Moderate
2025-08-17 14:00:00,32.0,17,31.0,8.9,857.0,samarkand,39.6542,66.9597,702,0.28,0.51,37.7,39.7,Moderate
2025-08-18 14:00:00,31.0,18,29.5,11.8,860.0,samarkand,39.6542,66.9597,702,0.28,0.51,36.7,35.3,Moderate
2025-08-19 14:00:00,34.3,15,34.9,0.9,860.0,samarkand,39.6542,66.9597,702,0.28,0.51,40.0,50.7,High
2025-08-20 14:00:00,34.4,14,33.2,9.5,858.0,samarkand,39.6542,66.9597,702,0.28,0.51,40.1,46.0,High
2025-08-21 14:00:00,34.5,10,31.9,13.6,868.0,samarkand,39.6542,66.9597,702,0.28,0.51,40.2,43.2,High
2025-08-22 14:00:00,35.9,12,33.3,16.2,846.0,samarkand,39.6542,66.9597,702,0.28,0.51,41.6,45.8,High
2025-08-23 14:00:00,36.3,14,34.6,13.5,836.0,samarkand,39.6542,66.9597,702,0.28,0.51,42.0,48.9,High
2025-08-24 14:00:00,33.2,19,32.9,8.1,845.0,samarkand,39.6542,66.9597,702,0.28,0.51,38.900000000000006,44.1,High
2025-08-25 14:00:00,36.6,13,36.1,5.8,846.0,samarkand,39.6542,66.9597,702,0.28,0.51,42.300000000000004,54.2,High
2025-08-26 14:00:00,37.5,11,36.7,5.9,854.0,samarkand,39.6542,66.9597,702,0.28,0.51,43.2,56.4,High
2025-08-27 14:00:00,38.0,10,36.9,6.1,852.0,samarkand,39.6542,66.9597,702,0.28,0.51,43.7,57.4,High
2025-08-28 14:00:00,37.6,9,35.9,8.5,847.0,samarkand,39.6542,66.9597,702,0.28,0.51,43.300000000000004,54.6,High
2025-08-29 14:00:00,38.2,9,37.0,6.1,845.0,samarkand,39.6542,66.9597,702,0.28,0.51,43.900000000000006,57.8,High
2025-08-30 14:00:00,35.3,11,31.9,18.9,835.0,samarkand,39.6542,66.9597,702,0.28,0.51,41.0,42.0,High
2025-08-31 14:00:00,30.4,11,27.6,13.0,846.0,samarkand,39.6542,66.9597,702,0.28,0.51,36.1,31.5,Moderate
2025-09-01 14:00:00,33.2,11,32.4,2.7,829.0,samarkand,39.6542,66.9597,702,0.28,0.51,38.900000000000006,45.5,High
2025-09-02 14:00:00,32.5,10,29.2,15.0,827.0,samarkand,39.6542,66.9597,702,0.28,0.51,38.2,35.8,Moderate
2025-09-03 14:00:00,32.1,15,30.5,9.4,821.0,samarkand,39.6542,66.9597,702,0.28,0.51,37.800000000000004,38.7,Moderate
2025-09-04 14:00:00,35.1,11,33.4,8.7,815.0,samarkand,39.6542,66.9597,702,0.28,0.51,40.800000000000004,47.2,High
2025-09-05 14:00:00,34.2,10,30.8,16.2,810.0,samarkand,39.6542,66.9597,702,0.28,0.51,39.900000000000006,39.7,Moderate
2025-09-06 14:00:00,34.3,7,31.3,10.6,805.0,samarkand,39.6542,66.9597,702,0.28,0.51,40.0,42.6,High
2025-09-07 14:00:00,33.7,15,32.4,7.8,788.0,samarkand,39.6542,66.9597,702,0.28,0.51,39.400000000000006,43.8,High
2025-09-08 14:00:00,32.7,18,30.5,15.5,776.0,samarkand,39.6542,66.9597,702,0.28,0.51,38.400000000000006,36.8,Moderate
2025-09-09 14:00:00,33.3,15,31.7,9.1,781.0,samarkand,39.6542,66.9597,702,0.28,0.51,39.0,41.7,High
2025-09-10 14:00:00,33.0,16,30.3,16.2,775.0,samarkand,39.6542,66.9597,702,0.28,0.51,38.7,36.8,Moderate
2025-09-11 14:00:00,33.3,15,31.9,8.3,786.0,samarkand,39.6542,66.9597,702,0.28,0.51,39.0,42.3,High
2025-09-12 14:00:00,35.5,12,34.2,6.1,779.0,samarkand,39.6542,66.9597,702,0.28,0.51,41.2,49.4,High
2025-09-13 14:00:00,33.7,14,32.8,4.2,765.0,samarkand,39.6542,66.9597,702,0.28,0.51,39.400000000000006,45.4,High
2025-09-14 14:00:00,30.2,26,28.2,18.0,749.0,samarkand,39.6542,66.9597,702,0.28,0.51,35.9,28.7,Moderate
2025-09-15 14:00:00,27.9,22,24.6,19.5,751.0,samarkand,39.6542,66.9597,702,0.28,0.51,33.6,20.8,Moderate
2025-09-16 14:00:00,24.1,19,20.4,17.1,762.0,samarkand,39.6542,66.9597,702,0.28,0.51,29.8,15.6,Safe
2025-09-17 14:00:00,25.5,15,22.5,11.0,755.0,samarkand,39.6542,66.9597,702,0.28,0.51,31.2,20.2,Moderate
2025-09-18 14:00:00,24.2,15,20.2,16.5,753.0,samarkand,39.6542,66.9597,702,0.28,0.51,29.9,15.9,Safe
2025-09-19 14:00:00,26.1,21,25.1,3.3,743.0,samarkand,39.6542,66.9597,702,0.28,0.51,31.8,24.3,Moderate
2025-09-20 14:00:00,29.5,18,28.3,5.1,743.0,samarkand,39.6542,66.9597,702,0.28,0.51,35.2,32.8,Moderate
2025-09-21 14:00:00,33.1,12,29.4,17.1,732.0,samarkand,39.6542,66.9597,702,0.28,0.51,38.800000000000004,35.1,Moderate
2025-09-22 14:00:00,26.5,24,23.7,15.4,723.0,samarkand,39.6542,66.9597,702,0.28,0.51,32.2,19.8,Safe
2025-09-23 14:00:00,25.6,22,24.3,4.3,721.0,samarkand,39.6542,66.9597,702,0.28,0.51,31.3,22.7,Moderate
2025-09-24 14:00:00,26.1,22,23.7,11.4,726.0,samarkand,39.6542,66.9597,702,0.28,0.51,31.8,20.7,Moderate
2025-09-25 14:00:00,28.5,17,25.2,15.1,710.0,samarkand,39.6542,66.9597,702,0.28,0.51,34.2,23.3,Moderate
2025-09-26 14:00:00,26.9,19,23.5,15.9,703.0,samarkand,39.6542,66.9597,702,0.28,0.51,32.6,20.0,Moderate
2025-09-27 14:00:00,27.8,20,26.0,7.1,702.0,samarkand,39.6542,66.9597,702,0.28,0.51,33.5,26.1,Moderate
2025-09-28 14:00:00,29.0,14,26.6,6.6,698.0,samarkand,39.6542,66.9597,702,0.28,0.51,34.7,28.9,Moderate
2025-09-29 14:00:00,31.3,13,28.8,7.5,687.0,samarkand,39.6542,66.9597,702,0.28,0.51,37.0,34.7,Moderate
2025-09-30 14:00:00,28.0,19,25.6,9.3,683.0,samarkand,39.6542,66.9597,702,0.28,0.51,33.7,24.9,Moderate
2025-10-01 14:00:00,24.8,23,22.7,7.4,679.0,samarkand,39.6542,66.9597,702,0.28,0.51,30.5,19.6,Safe
2025-10-02 14:00:00,20.2,45,18.6,7.6,577.0,samarkand,39.6542,66.9597,702,0.28,0.51,25.9,20.2,Moderate
2025-10-03 14:00:00,22.7,28,21.0,5.4,649.0,samarkand,39.6542,66.9597,702,0.28,0.51,28.4,18.9,Safe
2025-10-04 14:00:00,24.7,24,22.8,5.9,668.0,samarkand,39.6542,66.9597,702,0.28,0.51,30.4,19.9,Safe
2025-10-05 14:00:00,23.1,24,20.8,7.4,652.0,samarkand,39.6542,66.9597,702,0.28,0.51,28.8,18.1,Safe
2025-10-06 14:00:00,24.2,19,22.2,3.1,665.0,samarkand,39.6542,66.9597,702,0.28,0.51,29.9,20.2,Moderate
2025-10-07 14:00:00,24.1,18,21.7,4.8,660.0,samarkand,39.6542,66.9597,702,0.28,0.51,29.8,19.4,Safe
2025-10-08 14:00:00,24.2,19,21.3,8.4,654.0,samarkand,39.6542,66.9597,702,0.28,0.51,29.9,18.0,Safe
2025-10-09 14:00:00,24.4,17,20.6,12.7,651.0,samarkand,39.6542,66.9597,702,0.28,0.51,30.099999999999998,16.5,Safe
2025-10-10 14:00:00,24.0,12,21.3,2.4,660.0,samarkand,39.6542,66.9597,702,0.28,0.51,29.7,20.2,Moderate
2025-10-11 14:00:00,26.7,9,22.9,8.1,656.0,samarkand,39.6542,66.9597,702,0.28,0.51,32.4,22.2,Moderate
2025-10-12 14:00:00,27.6,11,22.4,19.1,629.0,samarkand,39.6542,66.9597,702,0.28,0.51,33.300000000000004,19.0,Safe
2025-10-13 14:00:00,25.7,18,22.7,8.4,619.0,samarkand,39.6542,66.9597,702,0.28,0.51,31.4,20.0,Moderate
2025-10-14 14:00:00,29.1,13,26.6,4.2,620.0,samarkand,39.6542,66.9597,702,0.28,0.51,34.800000000000004,29.2,Moderate
2025-10-15 14:00:00,30.8,9,28.0,2.6,615.0,samarkand,39.6542,66.9597,702,0.28,0.51,36.5,34.1,Moderate
2025-10-16 14:00:00,29.6,11,26.0,9.1,613.0,samarkand,39.6542,66.9597,702,0.28,0.51,35.300000000000004,27.3,Moderate
2025-10-17 14:00:00,27.3,15,23.7,9.8,603.0,samarkand,39.6542,66.9597,702,0.28,0.51,33.0,22.0,Moderate
2025-10-18 14:00:00,24.2,24,22.1,3.9,585.0,samarkand,39.6542,66.9597,702,0.28,0.51,29.9,19.0,Safe
2025-10-19 14:00:00,20.6,25,17.8,5.8,581.0,samarkand,39.6542,66.9597,702,0.28,0.51,26.3,17.9,Safe
2025-10-20 14:00:00,22.7,22,19.5,8.1,574.0,samarkand,39.6542,66.9597,702,0.28,0.51,28.4,16.9,Safe
2025-10-21 14:00:00,23.9,20,20.2,10.0,533.0,samarkand,39.6542,66.9597,702,0.28,0.51,29.599999999999998,15.7,Safe
2025-10-22 14:00:00,27.4,14,24.4,4.3,569.0,samarkand,39.6542,66.9597,702,0.28,0.51,33.1,23.9,Moderate
